Interpretation Error
Raw CatSpec Dict
ID;Category;Spec;Method;GroupType;Result;LastLastCatForSpec
C2;Dostępność techniczna;wt0945-adhoc-i-inf-101;adhoc;single;3;22
C2;Dostępność techniczna;wt0945-adhoc-i-inf-8;adhoc;single;3;24
C2;Dostępność techniczna;wt0945-adhoc-i-inf-9;adhoc;single;3;24
C2;Dostępność techniczna;wt0945-senor-g-mix-11;senor;group;6;14
C2;Dostępność techniczna;wt0945-senor-g-mix-12;senor;group;4;8
C2;Dostępność techniczna;wt1650-adhoc-g-mix-13;adhoc;group;3;21
C2;Dostępność techniczna;wt1650-adhoc-i-inf-14;adhoc;single;2;23
C2;Dostępność techniczna;wt1650-senor-g-mix-15;senor;group;6;14
C2;Dostępność techniczna;wt1650-senor-i-mgt-16;senor;single;2;21
C3;Odporność na wady;cz1510-adhoc-g-inf-19;adhoc;group;1;23
C3;Odporność na wady;cz1510-adhoc-i-inf-22;adhoc;single;3;14
C3;Odporność na wady;cz1510-adhoc-i-inf-24;adhoc;single;5;24
C3;Odporność na wady;cz1510-senor-g-mix-17;senor;group;10;4
C3;Odporność na wady;cz1510-senor-g-mix-18;senor;group;10;6
C3;Odporność na wady;cz1510-senor-i-mgt-20;senor;single;7;17
C3;Odporność na wady;cz1510-senor-i-mgt-21;senor;single;7;23
C3;Odporność na wady;cz1650-adhoc-g-inf-31;adhoc;group;3;25
C3;Odporność na wady;cz1650-adhoc-i-inf-25;adhoc;single;9;7
C3;Odporność na wady;cz1650-adhoc-i-inf-30;adhoc;single;2;23
C3;Odporność na wady;cz1650-adhoc-i-inf-32;adhoc;single;3;25
C3;Odporność na wady;cz1650-senor-g-inf-33;senor;group;17;6
C3;Odporność na wady;cz1650-senor-i-inf-26;senor;single;10;8
C3;Odporność na wady;cz1650-senor-i-inf-27;senor;single;11;10
C3;Odporność na wady;cz1650-senor-i-inf-28;senor;single;10;15
C3;Odporność na wady;cz1650-senor-i-inf-29;senor;single;12;15
C3;Odporność na wady;pn1650-adhoc-g-inf-1;adhoc;group;3;18
C3;Odporność na wady;pn1650-senor-g-inf-2;senor;group;11;18
C3;Odporność na wady;pn1650-senor-g-inf-3;senor;group;9;18
C3;Odporność na wady;pt0800-adhoc-i-inf-38;adhoc;single;3;23
C3;Odporność na wady;pt0800-adhoc-i-inf-39;adhoc;single;3;23
C3;Odporność na wady;pt0800-adhoc-i-inf-47;adhoc;single;3;25
C3;Odporność na wady;pt0800-senor-i-inf-37;senor;single;4;18
C3;Odporność na wady;pt0800-senor-i-inf-44;senor;single;6;19
C3;Odporność na wady;pt0930-adhoc-g-mix-40;adhoc;group;3;19
C3;Odporność na wady;pt0930-senor-g-mix-48;senor;group;13;8
C3;Odporność na wady;pt0930-senor-i-inf-36;senor;single;12;7
C3;Odporność na wady;pt0930-senor-i-inf-43;senor;single;7;12
C3;Odporność na wady;pt1130-adhoc-g-mix-45;adhoc;group;4;21
C3;Odporność na wady;pt1130-adhoc-g-mix-46;adhoc;group;3;19
C3;Odporność na wady;pt1130-senor-g-mix-49;senor;group;16;6
C3;Odporność na wady;pt1130-senor-i-inf-41;senor;single;12;12
C3;Odporność na wady;pt1130-senor-i-inf-42;senor;single;9;5
C3;Odporność na wady;pt1330-adhoc-i-inf-35;adhoc;single;2;18
C3;Odporność na wady;pt1330-senor-g-mix-50;senor;group;11;7
C3;Odporność na wady;pt1330-senor-i-inf-34;senor;single;9;18
C3;Odporność na wady;wt0800-senor-g-mix-4;senor;group;9;11
C3;Odporność na wady;wt0800-senor-i-inf-5;senor;single;7;10
C3;Odporność na wady;wt0800-senor-i-inf-6;senor;single;9;10
C3;Odporność na wady;wt0800-senor-i-inf-7;senor;single;9;10
C3;Odporność na wady;wt0945-adhoc-i-inf-10;adhoc;single;3;22
C3;Odporność na wady;wt0945-adhoc-i-inf-101;adhoc;single;4;22
C3;Odporność na wady;wt0945-adhoc-i-inf-8;adhoc;single;4;24
C3;Odporność na wady;wt0945-adhoc-i-inf-9;adhoc;single;4;24
C3;Odporność na wady;wt0945-senor-g-mix-11;senor;group;8;14
C3;Odporność na wady;wt0945-senor-g-mix-12;senor;group;7;8
C3;Odporność na wady;wt1650-adhoc-g-mix-13;adhoc;group;4;21
C3;Odporność na wady;wt1650-adhoc-i-inf-14;adhoc;single;3;23
C3;Odporność na wady;wt1650-senor-g-mix-15;senor;group;9;14
C3;Odporność na wady;wt1650-senor-i-mgt-16;senor;single;3;21
C4;Odtwarzalność;cz1510-adhoc-g-inf-19;adhoc;group;3;23
C4;Odtwarzalność;cz1510-adhoc-i-inf-22;adhoc;single;4;14
C4;Odtwarzalność;cz1510-adhoc-i-inf-24;adhoc;single;6;24
C4;Odtwarzalność;cz1510-senor-g-mix-17;senor;group;11;4
C4;Odtwarzalność;cz1510-senor-g-mix-18;senor;group;13;6
C4;Odtwarzalność;cz1510-senor-i-mgt-20;senor;single;10;17
C4;Odtwarzalność;cz1510-senor-i-mgt-21;senor;single;8;23
C4;Odtwarzalność;cz1650-adhoc-g-inf-31;adhoc;group;5;25
C4;Odtwarzalność;cz1650-adhoc-i-inf-25;adhoc;single;11;7
C4;Odtwarzalność;cz1650-adhoc-i-inf-30;adhoc;single;4;23
C4;Odtwarzalność;cz1650-adhoc-i-inf-32;adhoc;single;4;25
C4;Odtwarzalność;cz1650-senor-g-inf-33;senor;group;20;6
C4;Odtwarzalność;cz1650-senor-i-inf-26;senor;single;12;8
C4;Odtwarzalność;cz1650-senor-i-inf-27;senor;single;18;10
C4;Odtwarzalność;cz1650-senor-i-inf-28;senor;single;12;15
C4;Odtwarzalność;cz1650-senor-i-inf-29;senor;single;15;15
C4;Odtwarzalność;pn1650-adhoc-g-inf-1;adhoc;group;4;18
C4;Odtwarzalność;pn1650-senor-g-inf-2;senor;group;12;18
C4;Odtwarzalność;pn1650-senor-g-inf-3;senor;group;12;18
C4;Odtwarzalność;pt0800-adhoc-i-inf-38;adhoc;single;4;23
C4;Odtwarzalność;pt0800-adhoc-i-inf-39;adhoc;single;3;23
C4;Odtwarzalność;pt0800-adhoc-i-inf-47;adhoc;single;4;25
C4;Odtwarzalność;pt0800-senor-i-inf-37;senor;single;7;18
C4;Odtwarzalność;pt0800-senor-i-inf-44;senor;single;7;19
C4;Odtwarzalność;pt0930-adhoc-g-mix-40;adhoc;group;5;19
C4;Odtwarzalność;pt0930-senor-g-mix-48;senor;group;14;8
C4;Odtwarzalność;pt0930-senor-i-inf-36;senor;single;15;7
C4;Odtwarzalność;pt0930-senor-i-inf-43;senor;single;12;12
C4;Odtwarzalność;pt1130-adhoc-g-mix-45;adhoc;group;4;21
C4;Odtwarzalność;pt1130-adhoc-g-mix-46;adhoc;group;5;19
C4;Odtwarzalność;pt1130-senor-g-mix-49;senor;group;20;6
C4;Odtwarzalność;pt1130-senor-i-inf-41;senor;single;15;12
C4;Odtwarzalność;pt1130-senor-i-inf-42;senor;single;10;5
C4;Odtwarzalność;pt1330-adhoc-i-inf-35;adhoc;single;3;18
C4;Odtwarzalność;pt1330-senor-g-mix-50;senor;group;14;7
C4;Odtwarzalność;pt1330-senor-i-inf-34;senor;single;11;18
C4;Odtwarzalność;wt0800-senor-g-mix-4;senor;group;11;11
C4;Odtwarzalność;wt0800-senor-i-inf-5;senor;single;8;10
C4;Odtwarzalność;wt0800-senor-i-inf-6;senor;single;11;10
C4;Odtwarzalność;wt0800-senor-i-inf-7;senor;single;11;10
C4;Odtwarzalność;wt0945-adhoc-i-inf-10;adhoc;single;4;22
C4;Odtwarzalność;wt0945-adhoc-i-inf-101;adhoc;single;5;22
C4;Odtwarzalność;wt0945-adhoc-i-inf-8;adhoc;single;6;24
C4;Odtwarzalność;wt0945-adhoc-i-inf-9;adhoc;single;6;24
C4;Odtwarzalność;wt0945-senor-g-mix-11;senor;group;9;14
C4;Odtwarzalność;wt0945-senor-g-mix-12;senor;group;10;8
C4;Odtwarzalność;wt1650-adhoc-g-mix-13;adhoc;group;6;21
C4;Odtwarzalność;wt1650-adhoc-i-inf-14;adhoc;single;6;23
C4;Odtwarzalność;wt1650-senor-g-mix-15;senor;group;10;14
C4;Odtwarzalność;wt1650-senor-i-mgt-16;senor;single;4;21
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-g-inf-19;adhoc;group;3;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-i-inf-22;adhoc;single;4;14
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-adhoc-i-inf-24;adhoc;single;8;24
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-g-mix-18;senor;group;14;6
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-i-mgt-20;senor;single;11;17
C5;Bezpieczeństwo (Wolność od ryzyka);cz1510-senor-i-mgt-21;senor;single;10;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-g-inf-31;adhoc;group;5;25
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-25;adhoc;single;14;7
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-30;adhoc;single;5;23
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-adhoc-i-inf-32;adhoc;single;5;25
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-g-inf-33;senor;group;20;6
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-26;senor;single;15;8
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-27;senor;single;19;10
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-28;senor;single;13;15
C5;Bezpieczeństwo (Wolność od ryzyka);cz1650-senor-i-inf-29;senor;single;17;15
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-adhoc-g-inf-1;adhoc;group;5;18
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-senor-g-inf-2;senor;group;13;18
C5;Bezpieczeństwo (Wolność od ryzyka);pn1650-senor-g-inf-3;senor;group;14;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-38;adhoc;single;5;23
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-39;adhoc;single;4;23
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-adhoc-i-inf-47;adhoc;single;4;25
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-senor-i-inf-37;senor;single;7;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt0800-senor-i-inf-44;senor;single;8;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-adhoc-g-mix-40;adhoc;group;6;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-g-mix-48;senor;group;15;8
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-i-inf-36;senor;single;17;7
C5;Bezpieczeństwo (Wolność od ryzyka);pt0930-senor-i-inf-43;senor;single;15;12
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-adhoc-g-mix-45;adhoc;group;5;21
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-adhoc-g-mix-46;adhoc;group;8;19
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-g-mix-49;senor;group;22;6
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-i-inf-41;senor;single;15;12
C5;Bezpieczeństwo (Wolność od ryzyka);pt1130-senor-i-inf-42;senor;single;11;5
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-adhoc-i-inf-35;adhoc;single;3;18
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-senor-g-mix-50;senor;group;15;7
C5;Bezpieczeństwo (Wolność od ryzyka);pt1330-senor-i-inf-34;senor;single;12;18
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-g-mix-4;senor;group;13;11
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-5;senor;single;9;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-6;senor;single;12;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0800-senor-i-inf-7;senor;single;12;10
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-10;adhoc;single;5;22
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-101;adhoc;single;6;22
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-8;adhoc;single;8;24
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-adhoc-i-inf-9;adhoc;single;6;24
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-senor-g-mix-11;senor;group;10;14
C5;Bezpieczeństwo (Wolność od ryzyka);wt0945-senor-g-mix-12;senor;group;13;8
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-adhoc-g-mix-13;adhoc;group;7;21
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-adhoc-i-inf-14;adhoc;single;6;23
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-senor-g-mix-15;senor;group;11;14
C5;Bezpieczeństwo (Wolność od ryzyka);wt1650-senor-i-mgt-16;senor;single;5;21
C6;Kompletność kontekstowa;cz1510-adhoc-g-inf-19;adhoc;group;5;23
C6;Kompletność kontekstowa;cz1510-adhoc-i-inf-22;adhoc;single;4;14
C6;Kompletność kontekstowa;cz1510-adhoc-i-inf-24;adhoc;single;9;24
C6;Kompletność kontekstowa;cz1510-senor-g-mix-18;senor;group;16;6
C6;Kompletność kontekstowa;cz1510-senor-i-mgt-20;senor;single;13;17
C6;Kompletność kontekstowa;cz1510-senor-i-mgt-21;senor;single;11;23
C6;Kompletność kontekstowa;cz1650-adhoc-g-inf-31;adhoc;group;5;25
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-25;adhoc;single;18;7
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-30;adhoc;single;6;23
C6;Kompletność kontekstowa;cz1650-adhoc-i-inf-32;adhoc;single;5;25
C6;Kompletność kontekstowa;cz1650-senor-g-inf-33;senor;group;21;6
C6;Kompletność kontekstowa;cz1650-senor-i-inf-26;senor;single;16;8
C6;Kompletność kontekstowa;cz1650-senor-i-inf-27;senor;single;20;10
C6;Kompletność kontekstowa;cz1650-senor-i-inf-28;senor;single;13;15
C6;Kompletność kontekstowa;cz1650-senor-i-inf-29;senor;single;18;15
C6;Kompletność kontekstowa;pn1650-adhoc-g-inf-1;adhoc;group;5;18
C6;Kompletność kontekstowa;pn1650-senor-g-inf-2;senor;group;16;18
C6;Kompletność kontekstowa;pn1650-senor-g-inf-3;senor;group;16;18
C6;Kompletność kontekstowa;pt0800-adhoc-i-inf-38;adhoc;single;6;23
C6;Kompletność kontekstowa;pt0800-adhoc-i-inf-39;adhoc;single;4;23
C6;Kompletność kontekstowa;pt0800-adhoc-i-inf-47;adhoc;single;4;25
C6;Kompletność kontekstowa;pt0800-senor-i-inf-37;senor;single;7;18
C6;Kompletność kontekstowa;pt0800-senor-i-inf-44;senor;single;9;19
C6;Kompletność kontekstowa;pt0930-adhoc-g-mix-40;adhoc;group;6;19
C6;Kompletność kontekstowa;pt0930-senor-g-mix-48;senor;group;16;8
C6;Kompletność kontekstowa;pt0930-senor-i-inf-36;senor;single;20;7
C6;Kompletność kontekstowa;pt0930-senor-i-inf-43;senor;single;17;12
C6;Kompletność kontekstowa;pt1130-adhoc-g-mix-45;adhoc;group;6;21
C6;Kompletność kontekstowa;pt1130-adhoc-g-mix-46;adhoc;group;9;19
C6;Kompletność kontekstowa;pt1130-senor-g-mix-49;senor;group;24;6
C6;Kompletność kontekstowa;pt1130-senor-i-inf-41;senor;single;16;12
C6;Kompletność kontekstowa;pt1330-adhoc-i-inf-35;adhoc;single;4;18
C6;Kompletność kontekstowa;pt1330-senor-g-mix-50;senor;group;17;7
C6;Kompletność kontekstowa;pt1330-senor-i-inf-34;senor;single;12;18
C6;Kompletność kontekstowa;wt0800-senor-g-mix-4;senor;group;15;11
C6;Kompletność kontekstowa;wt0800-senor-i-inf-5;senor;single;12;10
C6;Kompletność kontekstowa;wt0800-senor-i-inf-6;senor;single;15;10
C6;Kompletność kontekstowa;wt0800-senor-i-inf-7;senor;single;15;10
C6;Kompletność kontekstowa;wt0945-adhoc-i-inf-10;adhoc;single;5;22
C6;Kompletność kontekstowa;wt0945-adhoc-i-inf-101;adhoc;single;6;22
C6;Kompletność kontekstowa;wt0945-adhoc-i-inf-8;adhoc;single;9;24
C6;Kompletność kontekstowa;wt0945-adhoc-i-inf-9;adhoc;single;8;24
C6;Kompletność kontekstowa;wt0945-senor-g-mix-11;senor;group;12;14
C6;Kompletność kontekstowa;wt0945-senor-g-mix-12;senor;group;15;8
C6;Kompletność kontekstowa;wt1650-adhoc-g-mix-13;adhoc;group;8;21
C6;Kompletność kontekstowa;wt1650-adhoc-i-inf-14;adhoc;single;6;23
C6;Kompletność kontekstowa;wt1650-senor-g-mix-15;senor;group;13;14
C6;Kompletność kontekstowa;wt1650-senor-i-mgt-16;senor;single;6;21
C7;Łatwość operowania;cz1510-adhoc-g-inf-19;adhoc;group;6;23
C7;Łatwość operowania;cz1510-adhoc-i-inf-22;adhoc;single;5;14
C7;Łatwość operowania;cz1510-adhoc-i-inf-24;adhoc;single;10;24
C7;Łatwość operowania;cz1510-senor-i-mgt-20;senor;single;15;17
C7;Łatwość operowania;cz1510-senor-i-mgt-21;senor;single;12;23
C7;Łatwość operowania;cz1650-adhoc-g-inf-31;adhoc;group;6;25
C7;Łatwość operowania;cz1650-adhoc-i-inf-25;adhoc;single;24;7
C7;Łatwość operowania;cz1650-adhoc-i-inf-30;adhoc;single;7;23
C7;Łatwość operowania;cz1650-adhoc-i-inf-32;adhoc;single;8;25
C7;Łatwość operowania;cz1650-senor-i-inf-26;senor;single;16;8
C7;Łatwość operowania;cz1650-senor-i-inf-27;senor;single;26;10
C7;Łatwość operowania;cz1650-senor-i-inf-28;senor;single;17;15
C7;Łatwość operowania;cz1650-senor-i-inf-29;senor;single;23;15
C7;Łatwość operowania;pn1650-adhoc-g-inf-1;adhoc;group;6;18
C7;Łatwość operowania;pn1650-senor-g-inf-2;senor;group;19;18
C7;Łatwość operowania;pn1650-senor-g-inf-3;senor;group;22;18
C7;Łatwość operowania;pt0800-adhoc-i-inf-38;adhoc;single;7;23
C7;Łatwość operowania;pt0800-adhoc-i-inf-39;adhoc;single;5;23
C7;Łatwość operowania;pt0800-adhoc-i-inf-47;adhoc;single;5;25
C7;Łatwość operowania;pt0800-senor-i-inf-37;senor;single;11;18
C7;Łatwość operowania;pt0800-senor-i-inf-44;senor;single;13;19
C7;Łatwość operowania;pt0930-adhoc-g-mix-40;adhoc;group;8;19
C7;Łatwość operowania;pt0930-senor-g-mix-48;senor;group;19;8
C7;Łatwość operowania;pt0930-senor-i-inf-36;senor;single;26;7
C7;Łatwość operowania;pt0930-senor-i-inf-43;senor;single;22;12
C7;Łatwość operowania;pt1130-adhoc-g-mix-45;adhoc;group;7;21
C7;Łatwość operowania;pt1130-adhoc-g-mix-46;adhoc;group;12;19
C7;Łatwość operowania;pt1130-senor-i-inf-41;senor;single;20;12
C7;Łatwość operowania;pt1330-adhoc-i-inf-35;adhoc;single;5;18
C7;Łatwość operowania;pt1330-senor-g-mix-50;senor;group;22;7
C7;Łatwość operowania;pt1330-senor-i-inf-34;senor;single;18;18
C7;Łatwość operowania;wt0800-senor-g-mix-4;senor;group;18;11
C7;Łatwość operowania;wt0800-senor-i-inf-5;senor;single;14;10
C7;Łatwość operowania;wt0800-senor-i-inf-6;senor;single;19;10
C7;Łatwość operowania;wt0800-senor-i-inf-7;senor;single;20;10
C7;Łatwość operowania;wt0945-adhoc-i-inf-10;adhoc;single;6;22
C7;Łatwość operowania;wt0945-adhoc-i-inf-101;adhoc;single;7;22
C7;Łatwość operowania;wt0945-adhoc-i-inf-8;adhoc;single;11;24
C7;Łatwość operowania;wt0945-adhoc-i-inf-9;adhoc;single;9;24
C7;Łatwość operowania;wt0945-senor-g-mix-11;senor;group;13;14
C7;Łatwość operowania;wt0945-senor-g-mix-12;senor;group;17;8
C7;Łatwość operowania;wt1650-adhoc-g-mix-13;adhoc;group;11;21
C7;Łatwość operowania;wt1650-adhoc-i-inf-14;adhoc;single;7;23
C7;Łatwość operowania;wt1650-senor-g-mix-15;senor;group;17;14
C7;Łatwość operowania;wt1650-senor-i-mgt-16;senor;single;7;21
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-g-inf-19;adhoc;group;7;23
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-i-inf-22;adhoc;single;6;14
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-i-inf-24;adhoc;single;12;24
C8;Ochrona użytkownika przed błędami;cz1510-senor-i-mgt-20;senor;single;18;17
C8;Ochrona użytkownika przed błędami;cz1510-senor-i-mgt-21;senor;single;13;23
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-g-inf-31;adhoc;group;7;25
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-i-inf-30;adhoc;single;10;23
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-i-inf-32;adhoc;single;10;25
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-26;senor;single;19;8
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-27;senor;single;31;10
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-28;senor;single;20;15
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-29;senor;single;25;15
C8;Ochrona użytkownika przed błędami;pn1650-adhoc-g-inf-1;adhoc;group;7;18
C8;Ochrona użytkownika przed błędami;pn1650-senor-g-inf-2;senor;group;22;18
C8;Ochrona użytkownika przed błędami;pn1650-senor-g-inf-3;senor;group;25;18
C8;Ochrona użytkownika przed błędami;pt0800-adhoc-i-inf-38;adhoc;single;8;23
C8;Ochrona użytkownika przed błędami;pt0800-adhoc-i-inf-39;adhoc;single;6;23
C8;Ochrona użytkownika przed błędami;pt0800-adhoc-i-inf-47;adhoc;single;7;25
C8;Ochrona użytkownika przed błędami;pt0800-senor-i-inf-37;senor;single;13;18
C8;Ochrona użytkownika przed błędami;pt0800-senor-i-inf-44;senor;single;16;19
C8;Ochrona użytkownika przed błędami;pt0930-adhoc-g-mix-40;adhoc;group;9;19
C8;Ochrona użytkownika przed błędami;pt0930-senor-g-mix-48;senor;group;21;8
C8;Ochrona użytkownika przed błędami;pt0930-senor-i-inf-43;senor;single;25;12
C8;Ochrona użytkownika przed błędami;pt1130-adhoc-g-mix-45;adhoc;group;8;21
C8;Ochrona użytkownika przed błędami;pt1130-adhoc-g-mix-46;adhoc;group;14;19
C8;Ochrona użytkownika przed błędami;pt1130-senor-i-inf-41;senor;single;21;12
C8;Ochrona użytkownika przed błędami;pt1330-adhoc-i-inf-35;adhoc;single;6;18
C8;Ochrona użytkownika przed błędami;pt1330-senor-i-inf-34;senor;single;20;18
C8;Ochrona użytkownika przed błędami;wt0800-senor-g-mix-4;senor;group;21;11
C8;Ochrona użytkownika przed błędami;wt0800-senor-i-inf-5;senor;single;16;10
C8;Ochrona użytkownika przed błędami;wt0800-senor-i-inf-6;senor;single;22;10
C8;Ochrona użytkownika przed błędami;wt0800-senor-i-inf-7;senor;single;23;10
C8;Ochrona użytkownika przed błędami;wt0945-adhoc-i-inf-10;adhoc;single;7;22
C8;Ochrona użytkownika przed błędami;wt0945-adhoc-i-inf-101;adhoc;single;8;22
C8;Ochrona użytkownika przed błędami;wt0945-adhoc-i-inf-8;adhoc;single;13;24
C8;Ochrona użytkownika przed błędami;wt0945-adhoc-i-inf-9;adhoc;single;11;24
C8;Ochrona użytkownika przed błędami;wt0945-senor-g-mix-11;senor;group;15;14
C8;Ochrona użytkownika przed błędami;wt0945-senor-g-mix-12;senor;group;20;8
C8;Ochrona użytkownika przed błędami;wt1650-adhoc-g-mix-13;adhoc;group;12;21
C8;Ochrona użytkownika przed błędami;wt1650-adhoc-i-inf-14;adhoc;single;8;23
C8;Ochrona użytkownika przed błędami;wt1650-senor-g-mix-15;senor;group;20;14
C8;Ochrona użytkownika przed błędami;wt1650-senor-i-mgt-16;senor;single;8;21
C9;Estetyka Interfejsu użytkownika (UI);cz1510-adhoc-g-inf-19;adhoc;group;8;23
C9;Estetyka Interfejsu użytkownika (UI);cz1510-adhoc-i-inf-22;adhoc;single;7;14
C9;Estetyka Interfejsu użytkownika (UI);cz1510-adhoc-i-inf-24;adhoc;single;14;24
C9;Estetyka Interfejsu użytkownika (UI);cz1510-senor-i-mgt-20;senor;single;20;17
C9;Estetyka Interfejsu użytkownika (UI);cz1510-senor-i-mgt-21;senor;single;14;23
C9;Estetyka Interfejsu użytkownika (UI);cz1650-adhoc-g-inf-31;adhoc;group;9;25
C9;Estetyka Interfejsu użytkownika (UI);cz1650-adhoc-i-inf-30;adhoc;single;13;23
C9;Estetyka Interfejsu użytkownika (UI);cz1650-adhoc-i-inf-32;adhoc;single;11;25
C9;Estetyka Interfejsu użytkownika (UI);cz1650-senor-i-inf-27;senor;single;34;10
C9;Estetyka Interfejsu użytkownika (UI);cz1650-senor-i-inf-28;senor;single;21;15
C9;Estetyka Interfejsu użytkownika (UI);cz1650-senor-i-inf-29;senor;single;26;15
C9;Estetyka Interfejsu użytkownika (UI);pn1650-adhoc-g-inf-1;adhoc;group;8;18
C9;Estetyka Interfejsu użytkownika (UI);pn1650-senor-g-inf-2;senor;group;22;18
C9;Estetyka Interfejsu użytkownika (UI);pn1650-senor-g-inf-3;senor;group;25;18
C9;Estetyka Interfejsu użytkownika (UI);pt0800-adhoc-i-inf-38;adhoc;single;9;23
C9;Estetyka Interfejsu użytkownika (UI);pt0800-adhoc-i-inf-39;adhoc;single;7;23
C9;Estetyka Interfejsu użytkownika (UI);pt0800-adhoc-i-inf-47;adhoc;single;7;25
C9;Estetyka Interfejsu użytkownika (UI);pt0800-senor-i-inf-37;senor;single;13;18
C9;Estetyka Interfejsu użytkownika (UI);pt0800-senor-i-inf-44;senor;single;18;19
C9;Estetyka Interfejsu użytkownika (UI);pt0930-adhoc-g-mix-40;adhoc;group;10;19
C9;Estetyka Interfejsu użytkownika (UI);pt0930-senor-i-inf-43;senor;single;27;12
C9;Estetyka Interfejsu użytkownika (UI);pt1130-adhoc-g-mix-45;adhoc;group;9;21
C9;Estetyka Interfejsu użytkownika (UI);pt1130-adhoc-g-mix-46;adhoc;group;15;19
C9;Estetyka Interfejsu użytkownika (UI);pt1130-senor-i-inf-41;senor;single;21;12
C9;Estetyka Interfejsu użytkownika (UI);pt1330-adhoc-i-inf-35;adhoc;single;6;18
C9;Estetyka Interfejsu użytkownika (UI);pt1330-senor-i-inf-34;senor;single;21;18
C9;Estetyka Interfejsu użytkownika (UI);wt0800-senor-g-mix-4;senor;group;22;11
C9;Estetyka Interfejsu użytkownika (UI);wt0800-senor-i-inf-5;senor;single;17;10
C9;Estetyka Interfejsu użytkownika (UI);wt0800-senor-i-inf-6;senor;single;22;10
C9;Estetyka Interfejsu użytkownika (UI);wt0800-senor-i-inf-7;senor;single;24;10
C9;Estetyka Interfejsu użytkownika (UI);wt0945-adhoc-i-inf-10;adhoc;single;8;22
C9;Estetyka Interfejsu użytkownika (UI);wt0945-adhoc-i-inf-101;adhoc;single;9;22
C9;Estetyka Interfejsu użytkownika (UI);wt0945-adhoc-i-inf-8;adhoc;single;14;24
C9;Estetyka Interfejsu użytkownika (UI);wt0945-adhoc-i-inf-9;adhoc;single;12;24
C9;Estetyka Interfejsu użytkownika (UI);wt0945-senor-g-mix-11;senor;group;16;14
C9;Estetyka Interfejsu użytkownika (UI);wt1650-adhoc-g-mix-13;adhoc;group;13;21
C9;Estetyka Interfejsu użytkownika (UI);wt1650-adhoc-i-inf-14;adhoc;single;11;23
